,Date,City,County,State,latitude,longitude,o3_median,pressure_median,pm25_median,humidity_median,temperature_median,dew_median,no2_median,wind-speed_median,co_median,so2_median,pm10_median,wind-gust_median,day,month,year
21111,3/1/2020,san jose,santa clara,CA,37.30894737,-121.8722807,7.3,1021.9,38,84.3,7.7,0,17.6,0.6,7.8,1.5,10,1.5,1,3,2020
21112,3/1/2020,seattle,king,WA,47.59079365,-122.3257143,13.6,1013.2,16,84.1,9.8,7,13.9,2.8,2.8,1.5,0,8.7,1,3,2020
21113,3/1/2020,springfield,sangamon,IL,39.78315789,-89.64184211,0,1008.7,43,89.1,3,4,0,2,0,0,0,4.3,1,3,2020
21114,3/1/2020,staten island,richmond,NY,40.58857143,-74.15,2.4,1009.2,53,89,7.6,5,22.3,0.4,4.5,1.5,0,2,1,3,2020
21115,3/1/2020,tallahassee,leon,FL,30.456,-84.2625,9.8,1013.7,42,88.1,23,21,0,4.3,0,0.6,0,10.5,1,3,2020
21116,3/1/2020,tucson,pima,AZ,32.21703704,-110.9498148,8.8,1023,30,69.9,5.8,0,14,1.2,3.1,0.3,23,2.2,1,3,2020
21117,3/2/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,28.9,1006.3,13,34,8.1,-8,4.7,2,1.6,1.5,18,5.3,2,3,2020
21118,3/2/2020,atlanta,fulton,GA,33.7601087,-84.40282609,31.2,1017.2,28,51.4,14,0,17.6,1.5,2,0.6,11,3.5,2,3,2020
21119,3/2/2020,austin,travis,TX,30.28333333,-97.75064103,27.2,1008.3,30,81,18.3,0,0,0.7,0,0,0,4.6,2,3,2020
21120,3/2/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,9.6,1010.9,35,66.7,8.8,0,25.1,1.3,0,1.5,10,3,2,3,2020
21121,3/2/2020,boise,ada,ID,43.60454545,-116.2024242,23.7,1018.4,25,57.3,-2.5,-12,1.9,6,4.5,0,8,15.3,2,3,2020
21122,3/2/2020,boston,suffolk,MA,42.35128205,-71.06205128,14.5,1007.8,38,73,1.9,0,7.5,3.8,4,1.5,0,9.1,2,3,2020
21123,3/2/2020,brooklyn,kings,NY,40.65326923,-73.95653846,22.4,1010.9,45,66,9,2,24.3,2.7,3.3,0,0,7,2,3,2020
21124,3/2/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,28.1,1015.6,21,51.5,15.2,4,0,2,0.3,1.5,0,2.5,2,3,2020
21125,3/2/2020,chicago,cook,IL,41.85885057,-87.67643678,26.4,1005.5,28,83.6,2.7,-0.5,10.2,3.2,2.8,0.2,6,8.2,2,3,2020
21126,3/2/2020,columbia,richland,SC,34.01181818,-81.01333333,0,1015.4,0,49.8,13.5,4,0,1.5,0,1.5,0,2.3,2,3,2020
21127,3/2/2020,columbus,franklin,OH,39.98804348,-82.97978261,0,1008.1,25,60.2,12.9,2,13,2.5,1.2,0,0,5,2,3,2020
21128,3/2/2020,dallas,dallas,TX,32.79677966,-96.78355932,25.6,1007.2,36,80.3,18.1,13,0,7.8,0,0,0,12.8,2,3,2020
21129,3/2/2020,denver,denver,CO,39.74446429,-104.9119643,11,1005.6,9,85,-6.2,0,3.2,5,1.9,0,4,6.4,2,3,2020
21130,3/2/2020,detroit,wayne,MI,42.37173913,-83.10043478,16,1008.4,35,84.6,3.1,0,0,4,0,1.5,20,1,2,3,2020
21131,3/2/2020,el paso,el paso,TX,31.83372263,-106.4245985,28.9,1006.7,23,36.6,12.7,-1,1.9,4.5,0,0,29,12.2,2,3,2020
21132,3/2/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,27.2,1007,25,64.5,16.6,9,0,2,0,0,0,7.2,2,3,2020
21133,3/2/2020,fresno,fresno,CA,36.75683333,-119.7833333,16.8,1017.4,16,63.6,4.6,-4,5.6,2.8,2.2,0,10,8,2,3,2020
21134,3/2/2020,hartford,hartford,CT,41.76194444,-72.68055556,5.7,1009.1,40,77.2,2.6,-1,8.3,1.8,4.1,0,15,1.6,2,3,2020
21135,3/2/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,26.4,1013.6,17,75,21.1,17,0,3.6,3.4,0,14,1.3,2,3,2020
21136,3/2/2020,houston,harris,TX,29.76687831,-95.39687831,28.9,1012.8,25,81.6,19.4,14.5,0,5,0,0,0,10.5,2,3,2020
21137,3/2/2020,indianapolis,marion,IN,39.78666667,-86.14033333,19.2,1004.4,30,67,6.3,0,14.9,2.6,2.7,1.5,20,7.3,2,3,2020
21138,3/2/2020,jackson,hinds,MS,32.31821429,-90.19857143,33.6,1018.2,25,67,17,9,0,2,1.2,1.5,0,7.2,2,3,2020
21139,3/2/2020,jacksonville,duval,FL,30.31615385,-81.64423077,13.9,1019.9,27,63.8,14.3,0,7.4,1,2.4,0.7,12,2.5,2,3,2020
21140,3/2/2020,las vegas,clark,NV,36.13558442,-115.191039,16.7,1011.7,16,21,4.7,-16,1.9,9.6,0.1,0.2,24,18.1,2,3,2020
21141,3/2/2020,little rock,pulaski,AR,34.73,-92.35416667,27.2,1010.4,33,62.2,16.6,11.5,0,3.8,0,0,0,8.6,2,3,2020
21142,3/2/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,27.2,1011.5,23,23,11.4,-15,6.5,6,2.3,0,26,4.9,2,3,2020
21143,3/2/2020,madison,dane,WI,43.07088235,-89.38882353,0,1007.9,28,78.7,1.6,-2.3,0,1.8,0,0.3,11,5.1,2,3,2020
21144,3/2/2020,manhattan,riley,KS,39.2125,-96.6125,8,1006.2,43,69.2,6.9,1,16.7,1.5,3.4,0,0,4.1,2,3,2020
21145,3/2/2020,memphis,shelby,TN,35.11030769,-89.97984615,32,1011.4,27,68.4,17,8,0,4,0,0,0,9.5,2,3,2020
21146,3/2/2020,miami,miami-dade,FL,25.76768421,-80.26421053,9.4,1021.9,30,72,16.2,7,0,1,1.6,0.7,19,3.6,2,3,2020
21147,3/2/2020,milwaukee,milwaukee,WI,43.05333333,-87.96404762,24.4,1008.3,22,83,2.2,-1,10.2,1.5,2.8,0.3,7,3.8,2,3,2020
21148,3/2/2020,nashville,davidson,TN,36.15636364,-86.78636364,0,1009.9,29,51,17.5,4,0,5.1,0,0,0,11.4,2,3,2020
21149,3/2/2020,oakland,alameda,CA,37.7862963,-122.2255556,24.1,1020.3,13,45.6,7.5,0,7.5,2,3.3,1.5,0,4.4,2,3,2020
21150,3/2/2020,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,25.6,1004.3,25,44.5,14.5,1,3.8,9.2,5.6,0,15,13,2,3,2020
21151,3/2/2020,omaha,douglas,NE,41.26652174,-96.02347826,25.6,1006.1,21,77.7,0,0,0,6,2.2,0,10,15.5,2,3,2020
21152,3/2/2020,philadelphia,philadelphia,PA,39.97674419,-75.15337209,12.1,1010.2,44,71.2,7,2,14.9,1.3,3.4,1.5,0,3,2,3,2020
21153,3/2/2020,phoenix,maricopa,AZ,33.50259259,-112.0709877,23.3,1006.1,21,27.5,12.9,0,4.7,3.1,2.3,0.1,25,9.2,2,3,2020
21154,3/2/2020,portland,multnomah,OR,45.51754386,-122.6487719,0.8,1026.8,28,87.1,2,-0.5,12.1,2.3,2.3,0.2,0,1.8,2,3,2020
21155,3/2/2020,providence,providence,RI,41.8225,-71.41583333,17.6,1009.4,34,79.7,3,0,22.3,2,6.7,0,0,3.6,2,3,2020
21156,3/2/2020,raleigh,wake,NC,35.82159091,-78.65045455,25.6,1014.5,25,54.1,15.7,4,10.2,1.2,3.5,0,0,3.5,2,3,2020
21157,3/2/2020,richmond,richmo,VA,37.54903226,-77.46258065,0,1011.2,0,59,13.7,0,2.3,2.1,0.1,0.2,0,1.9,2,3,2020
21158,3/2/2020,sacramento,sacramento,CA,38.56990196,-121.4671569,17.6,1020.1,13,43,6.8,-6,2.8,3.7,0,0,8,9.7,2,3,2020
21159,3/2/2020,saint paul,ramsey,MN,44.97105263,-93.10394737,27.2,1013.5,17,63.2,-1.1,-7,6.5,3,3.2,1.5,5,8,2,3,2020
21160,3/2/2020,salem,marion,OR,44.93461538,-122.9984615,0,1029.1,25,94.3,1.3,0,0,1,0,0,0,2.7,2,3,2020
21161,3/2/2020,salt lake city,salt lake,UT,40.72436364,-111.8878182,27.2,1003.5,8,76,-4.2,0,3.8,3.8,0.6,0,0,10,2,3,2020
21162,3/2/2020,san antonio,bexar,TX,29.46241379,-98.51022989,27.2,1009.8,34,71.5,18.8,13,0,1.7,0,0,0,5.5,2,3,2020
21163,3/2/2020,san diego,san diego,CA,32.77814815,-117.1317284,28.9,1010.3,36,48.6,12.5,-11,0,2,0,0,0,6,2,3,2020
21164,3/2/2020,san francisco,san francisco,CA,37.77015385,-122.4183077,28.1,1021.5,13,44,7.9,0,3.8,3.3,2.3,0,0,9.7,2,3,2020
21165,3/2/2020,san jose,santa clara,CA,37.30894737,-121.8722807,25.6,1018.7,13,47.6,6.3,-10,9.3,2.4,4.2,1.5,6,5.5,2,3,2020
21166,3/2/2020,seattle,king,WA,47.59079365,-122.3257143,13.6,1026.8,22,87.4,2.7,0,12.1,1.5,3.1,1.5,0,2.2,2,3,2020
21167,3/2/2020,springfield,sangamon,IL,39.78315789,-89.64184211,0,1004.9,30,72.8,10.8,6,0,5.1,0,0,0,8.2,2,3,2020
21168,3/2/2020,staten island,richmond,NY,40.58857143,-74.15,5.6,1010.1,50,70.3,6.3,1,22.3,1,3.3,1.5,0,2.7,2,3,2020
21169,3/2/2020,tallahassee,leon,FL,30.456,-84.2625,15.5,1020.2,32,76.7,11.7,7,0,2.1,0.8,0.1,0,5.7,2,3,2020
21170,3/2/2020,tucson,pima,AZ,32.21703704,-110.9498148,32,1006.7,21,38.3,13.8,-12,2.5,4.1,1.8,0.2,24,11,2,3,2020
21171,3/3/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,29.6,0,15,0,0,0,16.7,0,1.7,1.5,16,0,3,3,2020
21172,3/3/2020,atlanta,fulton,GA,33.7601087,-84.40282609,17.6,0,31,0,0,0,5,1.3,2.4,0,12,4,3,3,2020
21173,3/3/2020,austin,travis,TX,30.28333333,-97.75064103,16,0,59,0,0,0,0,0,0,0,0,0,3,3,2020
21174,3/3/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,20,0,38,0,0,0,12.1,1,0,0,10,0,3,3,2020
21175,3/3/2020,boise,ada,ID,43.60454545,-116.2024242,12.2,0,34,0,0,0,10.2,0,4.3,1.5,17,9.2,3,3,2020
21176,3/3/2020,boston,suffolk,MA,42.35128205,-71.06205128,33.6,0,38,0,0,0,6.5,0,3.2,1.5,0,0,3,3,2020
21177,3/3/2020,brooklyn,kings,NY,40.65326923,-73.95653846,23.3,1007.5,45,83.9,10.1,0,24.1,2.6,3.2,0,0,9.1,3,3,2020
21178,3/3/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,22.4,0,17,0,0,0,0,1.6,0,0,0,0,3,3,2020
21179,3/3/2020,chicago,cook,IL,41.85885057,-87.67643678,24.1,0,28,0,0,0,8.7,0,3.2,0.2,14,0,3,3,2020
21180,3/3/2020,columbia,richland,SC,34.01181818,-81.01333333,0,0,19,0,0,0,0,0.2,0,0,0,3.2,3,3,2020
21181,3/3/2020,columbus,franklin,OH,39.98804348,-82.97978261,28.9,1002.4,20,0,0,0,5.6,0,1.2,0,0,0,3,3,2020
21182,3/3/2020,dallas,dallas,TX,32.79677966,-96.78355932,10.4,0,56,0,0,0,0,0,0,0,0,0,3,3,2020
21183,3/3/2020,denver,denver,CO,39.74446429,-104.9119643,11.4,0,25,0,0,0,9.6,0,2.8,0.6,20,0,3,3,2020
21184,3/3/2020,detroit,wayne,MI,42.37173913,-83.10043478,23.3,0,37,0,0,0,0,0,0,1.5,27,0,3,3,2020
21185,3/3/2020,el paso,el paso,TX,31.83372263,-106.4245985,24.8,0,17,0,0,0,4.7,0,0,0,9,0,3,3,2020
21186,3/3/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,19.2,0,42,0,0,0,0,0,0,0,0,0,3,3,2020
21187,3/3/2020,fresno,fresno,CA,36.75683333,-119.7833333,24.1,0,53,0,0,0,10.2,0,3.8,0,35,0,3,3,2020
21188,3/3/2020,hartford,hartford,CT,41.76194444,-72.68055556,15.9,0,53,0,0,0,6.4,0,3.6,0,20,0,3,3,2020
21189,3/3/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,18.4,0,17,0,0,0,0,0,6.7,0,10,0,3,3,2020
21190,3/3/2020,houston,harris,TX,29.76687831,-95.39687831,18.4,1007.7,52,85.1,21.6,0,0,0.2,0,0,0,2,3,3,2020
21191,3/3/2020,indianapolis,marion,IN,39.78666667,-86.14033333,24.8,0,18,0,0,0,10.2,0,2.3,1.5,11,0,3,3,2020
21192,3/3/2020,jackson,hinds,MS,32.31821429,-90.19857143,22.4,0,53,0,0,0,0,0,1.4,1.5,0,0,3,3,2020
21193,3/3/2020,jacksonville,duval,FL,30.31615385,-81.64423077,15.9,0,42,0,0,0,6,0.2,5,0.6,23,1.4,3,3,2020
21194,3/3/2020,las vegas,clark,NV,36.13558442,-115.191039,15.1,0,8,0,0,0,2.9,0,0.1,0.2,9,0,3,3,2020
21195,3/3/2020,little rock,pulaski,AR,34.73,-92.35416667,24.8,0,44,0,0,0,0,0,0,0,0,0,3,3,2020
21196,3/3/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,16.8,0,32,0,0,0,25.1,0.1,3.6,1.5,28,0,3,3,2020
21197,3/3/2020,madison,dane,WI,43.07088235,-89.38882353,30.8,0,21,0,0,0,0,0,0,0.3,13,0,3,3,2020
21198,3/3/2020,manhattan,riley,KS,39.2125,-96.6125,18.4,0,50,0,0,0,21.8,0,3.4,0,0,0,3,3,2020
21199,3/3/2020,memphis,shelby,TN,35.11030769,-89.97984615,24.8,0,32,0,0,0,0,0,0,0,0,0,3,3,2020
21200,3/3/2020,miami,miami-dade,FL,25.76768421,-80.26421053,14.3,0,40,0,0,0,0,0,1.7,0.7,26,0,3,3,2020
21201,3/3/2020,milwaukee,milwaukee,WI,43.05333333,-87.96404762,23.6,0,28,0,0,0,8.8,0.5,3.2,0.2,13,0.5,3,3,2020
21202,3/3/2020,nashville,davidson,TN,36.15636364,-86.78636364,29.6,985.4,34,62.9,16.2,0,0,5.3,0,0,0,12.9,3,3,2020
21203,3/3/2020,oakland,alameda,CA,37.7862963,-122.2255556,13.6,0,30,0,0,0,14.9,0,4.4,1.5,0,0.3,3,3,2020
21204,3/3/2020,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,30.4,1012,38,52.7,12.2,0,15.8,1.5,7.8,0,23,2.3,3,3,2020
21205,3/3/2020,omaha,douglas,NE,41.26652174,-96.02347826,25.6,0,13,0,0,0,0,0,1.5,0,18,0,3,3,2020
21206,3/3/2020,philadelphia,philadelphia,PA,39.97674419,-75.15337209,19.2,0,50,0,0,0,14.9,0,5.6,0,0,8.2,3,3,2020
21207,3/3/2020,phoenix,maricopa,AZ,33.50259259,-112.0709877,24.8,0,18,0,0,0,5.6,4.7,2.3,0.1,16,1.2,3,3,2020
21208,3/3/2020,portland,multnomah,OR,45.51754386,-122.6487719,8.8,1024.3,10,78.2,10.3,0,7.5,1.6,1.3,0.1,0,4.2,3,3,2020
21209,3/3/2020,providence,providence,RI,41.8225,-71.41583333,37.6,0,38,0,0,0,9.3,0.1,5,1.5,0,0,3,3,2020
21210,3/3/2020,raleigh,wake,NC,35.82159091,-78.65045455,24.8,0,30,0,0,0,6.5,0,3,0,10,0,3,3,2020
21211,3/3/2020,richmond,richmo,VA,37.54903226,-77.46258065,12.6,0,0,0,0,0,1.7,0,0.1,0.2,0,0,3,3,2020
21212,3/3/2020,sacramento,sacramento,CA,38.56990196,-121.4671569,30.4,0,30,0,0,0,1.9,0,0,0,0,0,3,3,2020
21213,3/3/2020,saint paul,ramsey,MN,44.97105263,-93.10394737,20,0,21,0,0,0,3.8,0,2.3,0,9,0,3,3,2020
21214,3/3/2020,salem,marion,OR,44.93461538,-122.9984615,0,0,10,0,0,0,0,1.1,0,0,0,0,3,3,2020
21215,3/3/2020,salt lake city,salt lake,UT,40.72436364,-111.8878182,14.5,0,19,0,0,0,19.5,0,0.4,0,0,0,3,3,2020
21216,3/3/2020,san antonio,bexar,TX,29.46241379,-98.51022989,22.4,0,54,0,0,0,0,0,0,0,0,8.2,3,3,2020
21217,3/3/2020,san francisco,san francisco,CA,37.77015385,-122.4183077,16.8,0,30,62.6,13,0,9.3,3,3.7,1.5,0,8,3,3,2020
21218,3/3/2020,san jose,santa clara,CA,37.30894737,-121.8722807,20.8,0,30,0,0,0,10.2,1,4.5,1.5,18,1.5,3,3,2020
21219,3/3/2020,seattle,king,WA,47.59079365,-122.3257143,22.4,0,10,0,0,0,8.4,0.3,1.8,1.5,0,10.2,3,3,2020
21220,3/3/2020,springfield,sangamon,IL,39.78315789,-89.64184211,27.2,0,18,0,0,0,0,0,0,0,0,0,3,3,2020
21221,3/3/2020,staten island,richmond,NY,40.58857143,-74.15,21.6,0,42,0,0,0,27.8,0,3.4,1.5,0,10.8,3,3,2020
21222,3/3/2020,tallahassee,leon,FL,30.456,-84.2625,14.3,0,46,0,0,0,0,1,1.2,0.2,0,0,3,3,2020
21223,3/3/2020,tucson,pima,AZ,32.21703704,-110.9498148,27.2,0,13,0,0,0,3.3,0.2,1.5,0.2,10,0,3,3,2020
21224,3/4/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,34.4,1014.3,15,29.6,12.2,-6,1.9,4,1.3,1.5,15,7.2,4,3,2020
21225,3/4/2020,atlanta,fulton,GA,33.7601087,-84.40282609,29.6,1015.9,25,42.9,14.7,0,15.8,0.5,3.2,0.2,10,2.4,4,3,2020
21226,3/4/2020,austin,travis,TX,30.28333333,-97.75064103,12.1,1012.6,30,97,19.4,0,0,2.6,0,0,0,4.8,4,3,2020
21227,3/4/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,31.2,1009.9,10,48.1,10.4,-1,2.8,3.8,0,0,6,9.2,4,3,2020
21228,3/4/2020,boise,ada,ID,43.60454545,-116.2024242,20.8,1014.7,17,50.2,3.4,-6,6.5,2.5,1.7,1.5,10,3.6,4,3,2020
21229,3/4/2020,boston,suffolk,MA,42.35128205,-71.06205128,28.1,1002.5,13,94.3,6.6,0,2.8,6.3,1.6,1.5,0,19,4,3,2020
21230,3/4/2020,brooklyn,kings,NY,40.65326923,-73.95653846,24.1,1005.1,9,71,9.8,2,7.1,9.1,1.6,0,0,17.8,4,3,2020
21231,3/4/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,28.9,1014.3,25,40,15.8,0,0,0.8,1.3,0,0,4.2,4,3,2020
21232,3/4/2020,chicago,cook,IL,41.85885057,-87.67643678,24.4,1015.9,35,59,11.9,4,6.5,1.9,2,0.2,12,6,4,3,2020
21233,3/4/2020,columbia,richland,SC,34.01181818,-81.01333333,0,1014.8,37,59.2,13.5,0,0,1,0,0,0,5,4,3,2020
21234,3/4/2020,columbus,franklin,OH,39.98804348,-82.97978261,32,1016.9,27,40,11,-2,12.1,2.5,3.4,0,0,4.3,4,3,2020
21235,3/4/2020,dallas,dallas,TX,32.79677966,-96.78355932,16,1014.2,23,91.6,8,6,0,4.8,0,0,0,11.2,4,3,2020
21236,3/4/2020,denver,denver,CO,39.74446429,-104.9119643,11,1020.6,30,60,0.5,0,4.6,3,1.9,0.6,11,3.7,4,3,2020
21237,3/4/2020,detroit,wayne,MI,42.37173913,-83.10043478,31.2,1016,31,68.7,8.1,0,12.1,2,5.6,1.5,13,3,4,3,2020
21238,3/4/2020,el paso,el paso,TX,31.83372263,-106.4245985,28.9,1006.9,21,25.2,19.3,0,1.9,2.9,0,0,17,8.2,4,3,2020
21239,3/4/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,11.2,1018.6,21,86,6,4,0,5.6,0,0,0,11.3,4,3,2020
21240,3/4/2020,fresno,fresno,CA,36.75683333,-119.7833333,23.3,1016.5,22,46,13.4,0.3,5.6,2.5,2.2,0,12,4.7,4,3,2020
21241,3/4/2020,hartford,hartford,CT,41.76194444,-72.68055556,14.7,1003.3,3,76,9,5,1,5.6,1.6,0,1,11.3,4,3,2020
21242,3/4/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,17.6,1014.2,13,73,24,19,0,2,3.4,0,8,0,4,3,2020
21243,3/4/2020,houston,harris,TX,29.76687831,-95.39687831,32,1013.8,37,81.2,22,19,0,3,0,0,0,4.8,4,3,2020
21244,3/4/2020,indianapolis,marion,IN,39.78666667,-86.14033333,24.1,1015.2,48,61.7,13.8,0,11.2,1.9,3.4,1.5,22,3.4,4,3,2020
21245,3/4/2020,jackson,hinds,MS,32.31821429,-90.19857143,25.6,1016.5,58,68.7,17,12,0,1.5,1.5,1.5,0,6,4,3,2020
21246,3/4/2020,jacksonville,duval,FL,30.31615385,-81.64423077,15.9,1014.5,34,64.9,18.8,0,6.1,0.9,3.7,0.6,13,0.8,4,3,2020
21247,3/4/2020,las vegas,clark,NV,36.13558442,-115.191039,13.5,1012.2,18,23,15,-7,5.8,2,0.1,0.2,16,5,4,3,2020
21248,3/4/2020,little rock,pulaski,AR,34.73,-92.35416667,17.6,1016.5,50,82,16,13,0,2.5,0,0,0,0,4,3,2020
21249,3/4/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,21.6,1013.8,45,67.4,15,9,8.4,2.5,2.9,0,29,2.7,4,3,2020
21250,3/4/2020,madison,dane,WI,43.07088235,-89.38882353,18.4,1017.9,32,71,9,4,0,2.5,0,0.8,12,3.8,4,3,2020
21251,3/4/2020,manhattan,riley,KS,39.2125,-96.6125,24.1,1003.3,11,76,9.4,2,5.6,2.9,1.7,0,0,9,4,3,2020
21252,3/4/2020,memphis,shelby,TN,35.11030769,-89.97984615,24.1,1016.2,48,72.7,16,11,0,1.5,0,0,0,3.5,4,3,2020
21253,3/4/2020,miami,miami-dade,FL,25.76768421,-80.26421053,21.2,1014.5,21,64,23,15,0,2,1.6,0.6,14,5,4,3,2020
21254,3/4/2020,milwaukee,milwaukee,WI,43.05333333,-87.96404762,28.6,1017.6,25,70,8.9,2,6.5,1.7,2,0.2,9,2.4,4,3,2020
21255,3/4/2020,nashville,davidson,TN,36.15636364,-86.78636364,26.4,1016.5,41,59,16.8,7,0,1.5,0,0,0,2,4,3,2020
21256,3/4/2020,oakland,alameda,CA,37.7862963,-122.2255556,22.4,1017.3,21,72,10.5,0,7.5,1.7,3.5,1.5,0,4.6,4,3,2020
21257,3/4/2020,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,15.2,1020.4,28,90,2,-1,2.8,7.2,4.5,0,10,10,4,3,2020
21258,3/4/2020,omaha,douglas,NE,41.26652174,-96.02347826,19.2,1024.9,25,84.5,-3.3,0,0,5.6,1.9,0,8,12.1,4,3,2020
21259,3/4/2020,philadelphia,philadelphia,PA,39.97674419,-75.15337209,28.9,1007.1,14,52.1,10,2.3,1.9,4.2,4.5,0,0,10.1,4,3,2020
21260,3/4/2020,phoenix,maricopa,AZ,33.50259259,-112.0709877,21.6,1008.2,21,21.8,21.3,0,7.8,2.2,4.5,0.1,15,5.6,4,3,2020
21261,3/4/2020,portland,multnomah,OR,45.51754386,-122.6487719,0.1,1018.3,18,80.7,5.6,1,8.4,2.8,2.5,0.1,0,2,4,3,2020
21262,3/4/2020,providence,providence,RI,41.8225,-71.41583333,31.2,998.4,9,92.7,7,0,2.8,3.4,2.5,0,0,13.8,4,3,2020
21263,3/4/2020,raleigh,wake,NC,35.82159091,-78.65045455,34.4,1013,17,38.3,13.3,2.3,5.6,5.7,2.2,0,0,8.2,4,3,2020
21264,3/4/2020,richmond,richmo,VA,37.54903226,-77.46258065,18.7,1009.4,13,34.3,13.3,-1.3,1.1,3.6,0.1,0.2,0,7.7,4,3,2020
21265,3/4/2020,sacramento,sacramento,CA,38.56990196,-121.4671569,16.8,1017.2,9,63,10.7,0,2.8,2.6,0,0,0,6.6,4,3,2020
21266,3/4/2020,saint paul,ramsey,MN,44.97105263,-93.10394737,12.8,1020.5,21,82.5,-2,-4,4.7,4,1.9,1.5,4,9.9,4,3,2020
21267,3/4/2020,salem,marion,OR,44.93461538,-122.9984615,0,1022.4,18,92.8,5.5,0,0,1.4,0,0,0,2.8,4,3,2020
21268,3/4/2020,salt lake city,salt lake,UT,40.72436364,-111.8878182,30.4,1015,10,30.8,1.7,-12,4.7,2.1,1,0,0,5,4,3,2020
21269,3/4/2020,san antonio,bexar,TX,29.46241379,-98.51022989,17.6,1010.9,36,91,21,19,0,2.5,0,0,0,5.1,4,3,2020
21270,3/4/2020,san francisco,san francisco,CA,37.77015385,-122.4183077,26.4,1016.7,21,69.6,10.2,0,2.8,2,3,1.5,0,6.5,4,3,2020
21271,3/4/2020,san jose,santa clara,CA,37.30894737,-121.8722807,25.6,1017.9,21,66,10.2,4,3.8,2.5,2.9,1.5,12,7.6,4,3,2020
21272,3/4/2020,seattle,king,WA,47.59079365,-122.3257143,24.8,1016.9,13,73.6,5,1,5.6,3,1.9,1.5,0,6.8,4,3,2020
21273,3/4/2020,springfield,sangamon,IL,39.78315789,-89.64184211,25.6,1016.2,40,71.6,13,9,0,4.5,0,0,0,10.9,4,3,2020
21274,3/4/2020,staten island,richmond,NY,40.58857143,-74.15,24.1,1004.8,10,67.5,10.2,3,4.7,3.6,2.2,0,0,9.6,4,3,2020
21275,3/4/2020,tallahassee,leon,FL,30.456,-84.2625,14.7,1015.5,76,55.3,17.4,8,0,2,1.9,0.3,0,3.5,4,3,2020
21276,3/4/2020,tucson,pima,AZ,32.21703704,-110.9498148,28.1,1008.8,17,26.6,21.3,0,2.4,2.2,1.6,0.2,17,6.4,4,3,2020
21277,3/5/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,40.8,1017.6,20,17,23,-5,2.8,2.5,1.2,0,20,4.2,5,3,2020
21278,3/5/2020,atlanta,fulton,GA,33.7601087,-84.40282609,39.2,1016.2,39,50.7,21.6,0,5.6,1.2,3.2,0,15,4,5,3,2020
21279,3/5/2020,austin,travis,TX,30.28333333,-97.75064103,29.6,1011.3,30,69.2,26.3,0,0,1.5,0,0,0,6.8,5,3,2020
21280,3/5/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,29.6,1010.2,25,61.6,18,12,3.8,2.1,0,1.5,13,3.2,5,3,2020
21281,3/5/2020,boise,ada,ID,43.60454545,-116.2024242,35.4,1019.2,17,39,12,-3,2.8,3,1.4,0,8,8.7,5,3,2020
21282,3/5/2020,boston,suffolk,MA,42.35128205,-71.06205128,33.6,1005.5,38,53.6,18.2,0,3.8,5,2.3,0,0,9.8,5,3,2020
21283,3/5/2020,brooklyn,kings,NY,40.65326923,-73.95653846,31.2,1008.9,30,51.8,18.8,10,7.2,4,2.4,0,0,8.5,5,3,2020
21284,3/5/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,40,1014,42,51.5,23.4,0,0,1.4,0.8,0,13,5.2,5,3,2020
21285,3/5/2020,chicago,cook,IL,41.85885057,-87.67643678,34.1,1013.2,25,42,17.7,1,3.8,3.6,2.3,0.2,13,9.7,5,3,2020
21286,3/5/2020,columbia,richland,SC,34.01181818,-81.01333333,0,1015,38,49.7,24.8,0,0,68,0,0,0,4.4,5,3,2020
21287,3/5/2020,columbus,franklin,OH,39.98804348,-82.97978261,34.4,1009.3,26,68.3,19,13,3.8,2.6,1.2,0,0,4.1,5,3,2020
21288,3/5/2020,dallas,dallas,TX,32.79677966,-96.78355932,30.4,1011.2,33,72.7,25.6,19,0,6.6,0,0,0,11.3,5,3,2020
21289,3/5/2020,denver,denver,CO,39.74446429,-104.9119643,15.9,1012.1,34,56.1,15,0,2.3,4,1.9,0.6,14,4,5,3,2020
